"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","regulation"
"gene-Snoo",46.6592059046266,-6.10249314192149,0.996826962773478,1.00663236836393e-10,4.51682885977093e-09,"down"
"gene-BicD",319.421245086459,-2.46555391559048,0.400118288219726,1.00256451175245e-10,4.51682885977093e-09,"down"
"gene-ND-B18",5162.82767021818,3.12049547540059,0.510666553961913,1.01554477427498e-10,4.53726227476505e-09,"up"
"gene-LOC142978047",137.429710717621,-3.96433916608456,0.649301495935938,1.02517520037642e-10,4.56071531449509e-09,"down"
"gene-Fak",614.777934653143,-3.88407999983791,0.640760787185335,1.05552558473576e-10,4.67575376046775e-09,"down"
"gene-Tomosyn",324.367094483447,-2.62369198642348,0.428472868576325,1.07234869701762e-10,4.73014827794636e-09,"down"
"gene-LOC142974725",706.489720123131,2.78667959198609,0.45476056959204,1.08404846847131e-10,4.7615799817664e-09,"up"
"gene-rg",263.067918632815,-3.86328207147313,0.637340489946769,1.13914813600327e-10,4.98257651083783e-09,"down"
"gene-LOC142977347",1169.28883053262,-6.56512054645454,1.10807996241069,1.1649057312078e-10,5.06579855740798e-09,"down"
"gene-mago",1506.06121069523,2.56943670958272,0.418650226691767,1.16790744839377e-10,5.06579855740798e-09,"up"
"gene-Bruce",888.005957371009,-2.95558547085914,0.486491408934327,1.23264262605341e-10,5.32440238058757e-09,"down"
"gene-LOC142972730",65.7519557245808,-9.9389782599599,3.05714556612064,1.25312182950697e-10,5.39049514263124e-09,"down"
"gene-ATP8B",440.563282490926,-2.88792734798779,0.475624348310076,1.36959170781171e-10,5.86726324210697e-09,"down"
"gene-Usp20-33",968.11716327513,-3.35447796781382,0.557303039404278,1.51492538689472e-10,6.46326773671065e-09,"down"
"gene-LOC142974540",96.7759716164003,-7.0540696072018,1.15827864223633,1.60876570417354e-10,6.83561264508022e-09,"down"
"gene-RpS27A",34139.3754578828,2.30062993197385,0.376317175466204,1.62005924364459e-10,6.85561655542284e-09,"up"
"gene-LOC142975374",525.472084222665,2.5311450283782,0.4162239515844,1.67361891509892e-10,7.05359226970842e-09,"up"
"gene-RpS15",29840.5277791226,2.29568818828713,0.375912384458146,1.69846360251689e-10,7.12943794443581e-09,"up"
"gene-RpL26",25868.4143660898,2.6091894063432,0.433348307481027,1.7721727087782e-10,7.37932715935244e-09,"up"
"gene-eIF3k",4639.52940865193,2.15078306291726,0.35302159120505,1.76696676588661e-10,7.37932715935244e-09,"up"
"gene-nonC",249.66856567189,-2.78064475779706,0.460485923976719,1.79963377960874e-10,7.46381977917412e-09,"down"
"gene-LOC142980900",383.421126467515,-1.80588188926694,0.293552611986104,1.81712405979466e-10,7.50645296129459e-09,"down"
"gene-Mondo",944.614899652619,-2.21748690127826,0.364056599949298,1.85679413588661e-10,7.64001065398402e-09,"down"
"gene-mon2",105.932293396572,-3.21793340617203,0.537363066092908,1.87766525359551e-10,7.69547058658631e-09,"down"
"gene-LOC142984524",5977.8081201003,3.4162124921469,0.57042360987546,1.9154430491292e-10,7.81951456526863e-09,"up"
"gene-Mrtf",344.463255823854,-3.29852106320543,0.551171135641564,2.16838244018026e-10,8.81752390713928e-09,"down"
"gene-ox",3556.47001477841,3.47655411134177,0.58288997931945,2.21337334530922e-10,8.94791836020049e-09,"up"
"gene-Atox1",5144.11458267676,2.06803538387385,0.340811085407705,2.22311978432263e-10,8.94791836020049e-09,"up"
"gene-Secp43",496.720771953908,1.58474772577311,0.257245483432276,2.22623521161568e-10,8.94791836020049e-09,"up"
"gene-RpS10b",27034.7500764967,2.54704871674742,0.423605887255188,2.25194817977165e-10,9.01645405823955e-09,"up"
"gene-mbc",220.527355829396,-2.37909020186108,0.394321975540415,2.41851627361587e-10,9.64626605683573e-09,"down"
"gene-Sirt7",61.0015158130602,-7.97995753239455,1.41774327293514,2.42823708359289e-10,9.64807177106947e-09,"down"
"gene-Not1",1843.1405855528,-3.34248300329835,0.563456009724321,2.45083537399286e-10,9.70083507348504e-09,"down"
"gene-LOC142972400",403.769873699351,2.09266564303004,0.344707819888519,2.51352746235436e-10,9.91129578905641e-09,"up"
"gene-Khc-73",550.536655414443,-2.42784693323388,0.404401949846187,2.56440917995723e-10,1.00737734201339e-08,"down"
"gene-Stam",1276.06727054575,-4.42737120829696,0.754120971187203,2.60231475590142e-10,1.01842468454638e-08,"down"
"gene-eIF1",16378.6511940348,2.09454744059426,0.3463188613066,2.61219817477466e-10,1.01846378274922e-08,"up"
"gene-hep",487.104694779945,-2.51390635513789,0.419332102270083,2.63760310053982e-10,1.02453165211267e-08,"down"
"gene-cic",367.164853357238,-3.0326550716374,0.509475633343207,2.64777998271134e-10,1.0246613241645e-08,"down"
"gene-SA1",88.2681949412843,-5.45594520672511,0.916252182810395,2.74161662038552e-10,1.05704551919308e-08,"down"
"gene-sun",13682.2753153146,4.35339672473803,0.740496811923832,2.84444216312606e-10,1.08862657787288e-08,"up"
"gene-ND-B12",7958.23468264102,3.37640572369233,0.569751111280779,2.83970404941922e-10,1.08862657787288e-08,"up"
"gene-LOC142982543",331.188782402046,-4.10306853295601,0.699751305438461,2.98499970978745e-10,1.1382361530728e-08,"down"
"gene-RpL37-1",20747.6113089931,2.92177324904301,0.491410296693803,3.12804383566068e-10,1.18842833318349e-08,"up"
"gene-Regnase-1",360.647129606326,-5.93165095114241,1.0278643785164,3.19674667667147e-10,1.21011392378727e-08,"down"
"gene-Sptr",800.026466438327,1.52961225338836,0.250261336270053,3.20843687467409e-10,1.21013869077382e-08,"up"
"gene-Slmap",303.538115522541,-3.01940617962219,0.510510919603442,3.33273892482744e-10,1.25248419521493e-08,"down"
"gene-LOC142980064",124.672984989063,-2.84372682856098,0.477723490922702,3.41855384983289e-10,1.28011315024318e-08,"down"
"gene-LOC142977913",4550.74285183687,2.55028729219089,0.427849177066043,3.47751120214548e-10,1.29752299692955e-08,"up"
"gene-LOC142972338",236.746194310158,3.05953897707238,0.518409550235991,3.65949624592128e-10,1.36054842571573e-08,"up"
"gene-l(2)k05819",138.771689717029,-2.85857178161821,0.482202481162625,3.77458194113549e-10,1.39834156609325e-08,"down"
"gene-RpS18",43459.9540187422,2.60366713693215,0.438424026672517,3.90782335448612e-10,1.44256883404966e-08,"up"
"gene-Sf3b1",1051.02099176673,-1.42582404756583,0.234128009137446,3.97367112095671e-10,1.46169315792083e-08,"down"
"gene-Dhc64C",411.087652512884,-3.2878202847306,0.561237842958226,4.09158434432419e-10,1.49450501840052e-08,"down"
"gene-LOC142972952",480.782925132471,2.88379493177212,0.488479232602824,4.08589629888234e-10,1.49450501840052e-08,"up"
"gene-Tim8",2369.99362659144,2.58051293654828,0.43585717143072,4.27218875604682e-10,1.55501695630935e-08,"up"
"gene-Crag",557.440009865977,-2.04338897438042,0.342252227884737,4.41494619792069e-10,1.6013794397336e-08,"down"
"gene-Cisd2",6458.58490337598,2.65167115662608,0.45003894615576,4.84545973034096e-10,1.75143179836283e-08,"up"
"gene-LSm1",345.915701425754,2.93312384275302,0.50010751586985,4.93942413994972e-10,1.77921817636251e-08,"up"
"gene-Cse1",117.191856678404,-2.55721946397632,0.432948552794098,5.00407440146527e-10,1.79629015583633e-08,"down"
"gene-LOC142987380",330.110076461122,-2.57929091161086,0.439370618043742,5.21000130431762e-10,1.86378397175074e-08,"down"
"gene-LOC142986297",586.158071086636,4.58708770079729,0.798315202621839,5.61732551838045e-10,1.99799070840271e-08,"up"
"gene-Ntf-2",3686.56530993679,2.17556675111914,0.368703061894653,5.64274032920649e-10,1.99799070840271e-08,"up"
"gene-LOC142982317",289.722256990372,1.77489353127088,0.296796890026973,5.62576401218162e-10,1.99799070840271e-08,"up"
"gene-Patronin",619.193542748334,-2.83933791919935,0.486910119905746,5.70994664156806e-10,2.01493371317707e-08,"down"
"gene-Fmr1",2054.7127856484,-2.954635297712,0.507076940350179,5.87221573481916e-10,2.06171418897573e-08,"down"
"gene-RpL36A",27401.9994915233,2.71153560568435,0.463520795860865,5.89876129461036e-10,2.06171418897573e-08,"up"
"gene-Uch",2851.51510227063,2.34405796959494,0.399398305942963,5.90192918650112e-10,2.06171418897573e-08,"up"
"gene-Sf3a1",427.781442798735,-2.55533393193914,0.436384872088243,5.9528592099965e-10,2.07255064802888e-08,"down"
"gene-LOC142974456",1161.33240533003,2.1700970416285,0.367315963418073,6.17642037256864e-10,2.14321786928132e-08,"up"
"gene-LOC142975927",3124.35965564088,-2.58299782078953,0.442850541769145,6.97235799607731e-10,2.41137032356029e-08,"down"
"gene-LOC142972856",554.757045631113,-2.67360390789399,0.459583871323354,6.99915809446715e-10,2.41262370077494e-08,"down"
"gene-LOC142983576",52.2411094322212,5.69597447066669,1.00226867311595,7.07367199015399e-10,2.42369719501043e-08,"up"
"gene-SmD2",544.081586753441,2.45267822621119,0.419129705480284,7.07784771645696e-10,2.42369719501043e-08,"up"
"gene-LOC142979315",255.362863984778,3.95673149627464,0.690437564419452,7.17236725817623e-10,2.44801125106933e-08,"up"
"gene-LOC142975886",52.8764367096522,-4.07769059203951,0.706217120958962,7.39430581075485e-10,2.51551383954111e-08,"down"
"gene-corn",973.638362408362,-3.56378630402563,0.619546696165063,7.45827871063481e-10,2.52901242272666e-08,"down"
"gene-ND-B15",3717.15587289334,3.38540384775024,0.587691750561335,7.53685513946486e-10,2.54735915590354e-08,"up"
"gene-roq",206.639524187369,-2.84919636301839,0.491909138251955,7.60319975955877e-10,2.55320353216151e-08,"down"
"gene-Pex2",435.994292578463,1.90053884427286,0.320940151619666,7.59248544122188e-10,2.55320353216151e-08,"up"
"gene-LOC142983509",1548.57545601445,3.99237851599355,0.698306742071861,7.8556905384889e-10,2.62950927670963e-08,"up"
"gene-RpL24",39202.9379898748,2.53431516325157,0.436112240805714,7.95823290829817e-10,2.65529501844179e-08,"up"
"gene-LOC142983263",210.579689737718,-2.29513982120311,0.393488238353086,8.24605522718119e-10,2.74253785670786e-08,"down"
"gene-tzn",3398.94502517811,2.55649968493813,0.439754058654263,8.27266158407678e-10,2.74262442962546e-08,"up"
"gene-Psi",732.586713394115,-2.70184471344741,0.466950639186839,8.30133820791153e-10,2.74339462680505e-08,"down"
"gene-Lamtor3",754.012144353085,2.03961880889899,0.346180382495995,8.64844696181593e-10,2.84906116685139e-08,"up"
"gene-LOC142976078",654.275705022419,2.73725267020377,0.473746985029705,9.08751275670598e-10,2.98425892105076e-08,"up"
"gene-Rpp25",381.74807064343,2.12806243158457,0.364091049013099,9.40349467210035e-10,3.07831382190455e-08,"up"
"gene-ATPsynF",17145.2405504844,3.78976625505139,0.665365692339879,9.61189084430326e-10,3.13667033508454e-08,"up"
"gene-Blos1",932.536871095951,2.28138629268538,0.392050452107632,9.6887348555422e-10,3.15186655769357e-08,"up"
"gene-Cbp20",473.875022408458,2.18468782198923,0.374698746560145,9.78597832544363e-10,3.17358362516723e-08,"up"
"gene-kel",31.0783171335285,-9.28566253555786,2.97545750013165,1.07780917727758e-09,3.48447004206819e-08,"down"
"gene-mRpS6",527.266757617368,2.52601552345795,0.438046863580353,1.10607934021126e-09,3.56479440606786e-08,"up"
"gene-Ssb-c31a",4428.76359662365,3.31747047132159,0.582657871636702,1.15021374620688e-09,3.69559416605358e-08,"up"
"gene-Su(var)2-10",212.64953154665,-2.22015729869,0.383790909568121,1.18822051489826e-09,3.80596171079718e-08,"down"
"gene-LOC142985080",202.802684739061,-2.55039583736921,0.444035038295084,1.21392784676266e-09,3.87637695852739e-08,"down"
"gene-LOC142972810",35421.4790164131,-2.62722266294846,0.458327903868722,1.22019656957123e-09,3.88447898753409e-08,"down"
"gene-RpL5",28671.6444048099,1.75762469328727,0.299703344433264,1.2312238960393e-09,3.90763437736865e-08,"up"
"gene-MED22",431.281555883156,1.90162109066101,0.326224265608434,1.29680806974075e-09,4.10327416595782e-08,"up"
"gene-LOC142980898",283.165423256044,-2.91051662831072,0.510960577853471,1.30163399418175e-09,4.10606359982789e-08,"down"
"gene-Nup205",82.5024010821,-3.71888192373264,0.65562393202461,1.31476420570398e-09,4.12249860884892e-08,"down"
"gene-LOC142980234",4130.57521526601,3.49830536915006,0.617901723886645,1.31446451712414e-09,4.12249860884892e-08,"up"
"gene-Bap60",824.215971626493,-3.21936859396632,0.569058080590589,1.33224061686259e-09,4.16475219866052e-08,"down"
"gene-mRpL18",456.069881967195,2.58090367760306,0.450849902350667,1.41668467485737e-09,4.41547528900158e-08,"up"
"gene-PDCD-5",1553.13981568913,2.46983197740565,0.431620926769208,1.43364301980215e-09,4.45499218989265e-08,"up"
"gene-RpL35",41984.7563542627,2.65682919634661,0.467265212706818,1.47731683941676e-09,4.56322457516349e-08,"up"
"gene-LOC142975234",1883.30466126682,-2.52870380474249,0.443200640837703,1.4793722917288e-09,4.56322457516349e-08,"down"
"gene-mRpL15",1058.32864675442,2.20169841073048,0.382427651970105,1.48162334909247e-09,4.56322457516349e-08,"up"
"gene-LRR",434.777495764585,-3.05322227804999,0.539910159835949,1.51726796014671e-09,4.65922108115849e-08,"down"
"gene-LOC142976519",4127.77439158836,4.63661100844883,0.833661991906714,1.58666838959098e-09,4.85800527518884e-08,"up"
"gene-LOC142982169",1500.90310647968,4.53769407807109,0.815534181388515,1.6750539859068e-09,5.09862923780404e-08,"up"
"gene-RpL29",20657.1227598438,2.81606704637254,0.496480108398583,1.67202639530028e-09,5.09862923780404e-08,"up"
"gene-trbd",91.6627690729761,-5.00865762198113,0.899581455902,1.71262437668399e-09,5.17575952089085e-08,"down"
"gene-LOC142976747",120.790351917306,4.21820928051824,0.758332425774755,1.70547573875372e-09,5.17575952089085e-08,"up"
"gene-RpLP2",26980.7262363441,2.6557866895757,0.467281639503108,1.71530935130388e-09,5.17575952089085e-08,"up"
"gene-sdk",180.612678062211,-2.57659365657133,0.454070229764678,1.81400140171843e-09,5.45773254100835e-08,"down"
"gene-ND-B16.6",4558.15498134457,3.29183829477014,0.586347658283257,1.82918019406768e-09,5.48754058220304e-08,"up"
"gene-mRpL51",1459.96005399928,2.67909828923092,0.473388199125893,1.90205007618753e-09,5.68934960595476e-08,"up"
"gene-LOC142984303",365.387568253566,-2.0894187489699,0.365266726336889,1.90738041544497e-09,5.68934960595476e-08,"down"
"gene-Chpf",353.232408445577,-5.32415065027439,0.973053830170543,1.98200082166678e-09,5.88456662997888e-08,"down"
"gene-LOC142986437",97.1288415056464,-3.80491973287613,0.686999468281452,1.98978621878248e-09,5.88456662997888e-08,"down"
"gene-MED1",191.595991523121,-2.76039883180743,0.489861247690647,1.98832412749187e-09,5.88456662997888e-08,"down"
"gene-sws",166.541562013355,-5.30255425090576,0.96999491117775,2.03887416600308e-09,6.01265724308557e-08,"down"
"gene-p130CAS",539.934098892913,-3.70428612949515,0.667753513030782,2.10735670905841e-09,6.19705744104464e-08,"down"
"gene-LOC142980505",354.102197200303,-3.08957108754645,0.551805438066868,2.13900408386525e-09,6.27240352479924e-08,"down"
"gene-LOC142982645",778.681025257472,2.29923673403507,0.404717326376828,2.15265531212665e-09,6.29470275259507e-08,"up"
"gene-LOC142987447",490.771843442162,2.47741377785008,0.4381734190496,2.23084346082077e-09,6.50506454541855e-08,"up"
"gene-LOC142987276",697.40025387031,-1.64308196933573,0.285437961778661,2.34501613937783e-09,6.81888771254837e-08,"down"
"gene-LOC142972401",2442.19870404807,2.35800315960937,0.41729621182353,2.4014341970237e-09,6.94969987723457e-08,"up"
"gene-woc",205.873610147209,-2.1811205853749,0.384758697976822,2.40335442440389e-09,6.94969987723457e-08,"down"
"gene-mRpS35",993.648483728385,1.68999548551791,0.293424270959015,2.41126401800491e-09,6.95325718211388e-08,"up"
"gene-LOC142974067",467.813393062803,-2.01591147852107,0.354086511634562,2.43663715483504e-09,7.00701458061679e-08,"down"
"gene-mRpS23",771.311174222503,2.39162041726083,0.424262174200723,2.58015678247668e-09,7.39929259106948e-08,"up"
"gene-Vps15",275.69694318382,-3.41282425958071,0.618514565880932,2.63281935688875e-09,7.52957403989337e-08,"down"
"gene-LOC142981133",408.528976822515,-3.50647181049691,0.634075883341984,2.66976452634795e-09,7.61431471761155e-08,"down"
"gene-LOC142986781",307.477183102961,2.71259677305575,0.485029621487215,2.75042319487541e-09,7.81492183798504e-08,"up"
"gene-LOC142976171",1225.95644602632,-2.70684045915398,0.484706201893598,2.76262366606964e-09,7.81492183798504e-08,"down"
"gene-Trx2",54782.6602281433,2.40766826728333,0.429738617691864,2.76241134831739e-09,7.81492183798504e-08,"up"
"gene-Rho1",15289.7414781597,1.7866783153359,0.314868126946609,2.88747650243646e-09,8.14597029549148e-08,"up"
"gene-LOC142977493",776.966203541172,-1.55247876503743,0.270827556618129,2.99825416509089e-09,8.4356286104314e-08,"down"
"gene-LOC142973132",508.047675070679,2.06344398987574,0.365360174774548,3.14541026842777e-09,8.82580078014369e-08,"up"
"gene-Nadsyn",47.8842980038457,-3.30174543116676,0.598818469971797,3.16209096423445e-09,8.84875455313996e-08,"down"
"gene-LOC142977148",5414.82432700027,2.193015288484,0.391827558268891,3.4104028401586e-09,9.51804117052306e-08,"up"
"gene-garnet",339.420294889529,-1.46938314169937,0.256865875862734,3.57880982158003e-09,9.9613396370717e-08,"down"
"gene-LOC142980114",1391.81033829531,1.7879868499829,0.315249650009969,3.61865158373919e-09,1.004537679646e-07,"up"
"gene-LOC142978814",707.723987183453,1.60432410073408,0.281434293764218,3.68522800363141e-09,1.02029849781391e-07,"up"
"gene-LOC142972620",308.28865964394,-3.5858558494066,0.65747908533091,3.83982569737859e-09,1.06028078275096e-07,"down"
"gene-Mmp1",2303.7653505667,-3.61812218665331,0.665052397774053,3.88606547962332e-09,1.07021009637245e-07,"down"
"gene-lilli",170.753744454309,-2.28789084819677,0.411881310133884,3.93719224708109e-09,1.08142932169167e-07,"down"
"gene-LOC142972251",2063.36812377567,4.51509474740687,0.835495186200409,3.96834647683237e-09,1.08711807431118e-07,"up"
"gene-LOC142982738",62.9001946044143,-3.50714750458853,0.639798381330633,4.15293792311146e-09,1.13101539992846e-07,"down"
"gene-RpS12",13491.4719524433,2.2251532177728,0.400422873472301,4.1554305021424e-09,1.13101539992846e-07,"up"
"gene-Mlf",371.455049515656,-1.83949587410976,0.32720910753849,4.16118057802692e-09,1.13101539992846e-07,"down"
"gene-LOC142987559",141.136163344605,-2.66103317042712,0.484128083750515,4.17516065537385e-09,1.13185995891776e-07,"down"
"gene-LOC142974714",131.439442557084,-2.90106849901835,0.528892801316623,4.19443838696056e-09,1.13413256125349e-07,"down"
"gene-Ran",6782.78272692878,1.95904368673198,0.35064332282139,4.46795317487462e-09,1.20495835622914e-07,"up"
"gene-LOC142984803",353.919126707984,2.62121837320916,0.476144756739467,4.73584451641506e-09,1.27290503242742e-07,"up"
"gene-Spn",399.470031151291,-2.34055622073373,0.423644961069518,4.74435305073813e-09,1.27290503242742e-07,"down"
"gene-chic",30400.8933186497,1.74373614102377,0.310132254933091,4.95143500870749e-09,1.32504983137905e-07,"up"
